timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,user_agent,url,is_internal_traffic,label,attack_type
2025-10-09 20:21:51,75.192.30.252,230.17.176.123,7960,80,TCP,14114,24637,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/admin?id=489437,False,0,benign
2025-10-09 20:29:27,208.170.78.212,141.11.119.81,3389,3389,TCP,9323,31988,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://app.company.in/api/v1/users?id=230434,False,1,brute-force
2025-10-09 20:32:29,189.26.91.220,188.26.230.52,46404,25,UDP,4127,16062,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/owa/auth/logon.aspx?id=216507,True,0,benign
2025-10-09 20:34:08,125.200.153.253,221.134.142.83,443,443,TCP,36525,53255,curl/8.4.0,https://api.service.io/dashboard?id=74098,False,0,benign
2025-10-09 20:36:36,209.81.11.141,173.211.250.221,48595,25,TCP,148817,484838,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/api/v1/users?id=315591,True,0,benign
2025-10-09 20:48:25,101.172.216.174,179.40.228.68,5812,53,TCP,40550,21827,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/dashboard?id=918936,False,0,benign
2025-10-09 20:58:51,122.178.200.101,76.94.17.249,25,445,TCP,160458,201390,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/phpmyadmin?id=216171,False,0,benign
2025-10-09 21:15:29,19.144.144.179,81.133.28.238,33022,80,TCP,54281,59933,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/backup.sql?id=651223,False,0,benign
2025-10-09 21:36:52,237.99.201.25,246.185.43.250,1433,53,TCP,43781,134359,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://portal.example.org/config.php?id=372239,False,0,benign
2025-10-09 21:42:29,34.165.27.218,229.189.166.108,25,443,TCP,39613,125485,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/admin?id=747298,False,0,benign
2025-10-09 21:48:39,240.155.234.168,124.143.4.145,4965,443,TCP,58777,244109,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://internal.bank.local/dashboard?id=137388,False,0,benign
2025-10-09 22:09:16,42.70.226.179,149.140.80.102,56417,21,TCP,11886,48456,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://portal.example.org/?id=499547,True,0,benign
2025-10-09 22:19:32,56.100.4.93,81.124.18.237,34587,80,UDP,101363,264971,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/admin?id=702436,False,0,benign
2025-10-09 23:04:15,186.52.75.97,252.12.36.58,445,445,TCP,141320,300957,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://app.company.in/backup.sql?id=12530,False,0,benign
2025-10-09 23:27:24,244.218.86.238,227.131.40.78,3549,53,ICMP,32963,72634,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/owa/auth/logon.aspx?id=145817,False,0,benign
2025-10-09 23:46:59,15.49.182.250,224.17.178.189,445,80,TCP,9159,26895,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/?id=916365,False,0,benign
2025-10-10 00:06:48,122.91.26.31,162.26.198.162,50423,3389,TCP,1821,2828,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/dashboard?id=735961,False,0,benign
2025-10-10 00:30:37,251.173.222.249,123.9.36.216,22,53,TCP,25267,103796,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/backup.sql?id=987641,False,0,benign
2025-10-10 00:43:39,31.123.203.126,80.131.2.250,47739,22,UDP,2033,2059,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/login?id=433111,False,0,benign
2025-10-10 00:49:48,178.45.237.222,76.19.11.75,47120,1433,TCP,6489,13573,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/login?id=904719,False,0,benign
2025-10-10 00:51:19,210.195.140.162,87.207.254.133,53,1433,TCP,38272,50536,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/login?id=204117,True,0,benign
2025-10-10 00:55:35,168.227.188.3,92.128.236.99,43726,53,TCP,17070,52864,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/admin?id=45314,False,0,benign
2025-10-10 00:59:59,126.115.11.151,116.250.144.187,55322,80,TCP,1439,1104,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/?id=100268,True,0,benign
2025-10-10 01:02:08,147.245.140.178,93.208.9.73,64709,25,TCP,5627,16937,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/api/v1/users?id=787016,False,0,benign
2025-10-10 01:08:54,191.48.92.99,255.72.144.102,24798,1433,TCP,5968,844,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/backup.sql?id=502378,False,0,benign
2025-10-10 01:11:35,124.222.152.147,109.68.161.114,61176,3306,TCP,3101,2602,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://internal.bank.local/dashboard?id=719760,False,0,benign
2025-10-10 01:14:30,33.50.166.17,109.30.42.248,41481,22,UDP,13010,3044,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/phpmyadmin?id=210714,False,0,benign
2025-10-10 01:29:52,180.10.201.143,85.40.45.253,36444,80,TCP,16949,6777,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/backup.sql?id=494445,False,0,benign
2025-10-10 01:42:14,215.63.106.248,229.54.196.91,9032,22,TCP,5873,22120,python-urllib/3.9,https://app.company.in/login?id=572969,False,0,benign
2025-10-10 02:19:32,115.160.62.11,85.11.157.62,27171,3306,UDP,3716,11426,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://app.company.in/phpmyadmin?id=468324,False,0,benign
2025-10-10 02:56:36,33.105.82.23,28.173.11.113,40767,443,TCP,18376,61512,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/owa/auth/logon.aspx?id=608650,False,0,benign
2025-10-10 03:42:17,144.131.17.22,223.36.254.66,59057,443,TCP,66122,26187,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/shell?id=178628,False,0,benign
2025-10-10 04:12:53,248.87.216.251,244.247.198.225,11467,1433,TCP,290635,1115130,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/admin?id=968583,False,0,benign
2025-10-10 04:43:33,242.0.127.77,49.51.20.177,42103,53,UDP,12057,8431,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/api/v1/users?id=41479,False,0,benign
2025-10-10 05:47:38,234.180.107.177,121.29.83.93,6455,25,TCP,2963,2477,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/?id=165980,False,0,benign
2025-10-10 05:53:26,26.22.121.10,79.192.51.106,61360,53,TCP,31752,58460,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/manager/html?id=656906,False,0,benign
2025-10-10 06:12:33,214.110.68.155,58.99.230.9,11658,1433,UDP,158230,308267,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://app.company.in/dashboard?id=344840,True,0,benign
2025-10-10 06:12:51,142.110.183.72,232.17.178.32,16037,16404,TCP,2122,2521,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/test.php?id=229825,True,0,benign
2025-10-10 06:15:48,33.216.38.141,79.43.116.48,1581,445,TCP,47962,5067,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://webmail.corp/.env?id=378,False,0,benign
2025-10-10 06:39:22,66.133.195.167,131.34.45.220,34094,1433,TCP,4406,10877,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/login?id=192044,False,0,benign
2025-10-10 06:42:38,232.83.204.117,205.123.227.162,29662,443,TCP,5927,16447,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://api.service.io/backup.sql?id=983658,False,0,benign
2025-10-10 07:30:01,22.130.217.241,33.139.142.197,42516,22,TCP,52186,169576,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/owa/auth/logon.aspx?id=461445,False,0,benign
2025-10-10 07:35:40,178.73.104.19,127.80.234.192,47422,1433,UDP,7469,18596,python-requests/2.31.0,https://api.service.io/config.php?id=417518,False,0,benign
2025-10-10 08:17:36,162.137.98.183,184.166.47.184,30002,21,TCP,9650,12525,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/config.php?id=735449,False,0,benign
2025-10-10 08:23:58,40.161.222.98,136.156.10.228,25,705,TCP,305,76,python-requests/2.31.0,https://app.company.in/login?id=228020,False,1,port-scan
2025-10-10 08:25:39,7.126.39.70,2.158.196.87,33497,53,UDP,8201,5721,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/dashboard?id=883299,False,0,benign
2025-10-10 09:00:41,32.56.208.17,218.130.207.61,80,80,TCP,23920,60343,curl/8.4.0,https://portal.example.org/manager/html?id=689075,False,1,brute-force
2025-10-10 09:21:55,205.115.140.3,246.244.124.123,53,25458,UDP,8237,13955,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/test.php?id=800162,False,0,benign
2025-10-10 09:35:15,26.193.113.97,243.205.74.164,80,25,TCP,15973,10109,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/login?id=480214,True,0,benign
2025-10-10 09:51:54,244.53.63.45,66.240.105.116,6510,22,TCP,41370,168843,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/dashboard?id=301055,False,0,benign
2025-10-10 10:18:15,136.178.144.142,71.75.179.29,80,3306,TCP,125858,406956,curl/8.4.0,https://internal.bank.local/owa/auth/logon.aspx?id=256774,False,0,benign
2025-10-10 10:24:30,70.50.24.44,145.51.232.32,443,25,TCP,146791,339856,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/.env?id=713944,False,0,benign
2025-10-10 10:28:25,82.199.92.89,109.64.228.79,53,15339,TCP,58127,147132,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/login?id=349104,False,0,benign
2025-10-10 10:38:21,207.206.244.152,114.222.234.111,1511,39738,TCP,24632,80463,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/?id=583133,False,0,benign
2025-10-10 11:02:40,33.132.4.176,109.204.29.178,22391,3306,TCP,184,750,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://internal.bank.local/shell?id=28959,False,0,benign
2025-10-10 11:25:53,132.79.64.37,157.41.61.154,21007,80,UDP,43428,93905,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/test.php?id=579062,False,0,benign
2025-10-10 11:28:41,97.136.27.236,49.186.83.98,3411,21,TCP,11776,6517,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://api.service.io/wp-login.php?id=905095,False,0,benign
2025-10-10 11:33:00,186.189.127.174,215.129.64.88,34443,22,UDP,14853,9309,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/?id=371485,False,0,benign
2025-10-10 11:41:48,113.181.239.129,112.254.7.136,9779,3389,TCP,48520,115512,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/shell?id=157798,False,0,benign
2025-10-10 12:08:37,74.141.219.134,204.181.215.193,11356,3389,TCP,2169,7076,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/owa/auth/logon.aspx?id=996569,False,0,benign
2025-10-10 12:51:47,220.44.156.105,30.13.191.217,64162,3306,UDP,93662,88608,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/login?id=290122,False,0,benign
2025-10-10 13:19:48,21.39.122.242,229.212.248.12,11510,445,UDP,154150,411798,python-urllib/3.9,https://portal.example.org/test.php?id=534188,False,0,benign
2025-10-10 13:23:20,24.84.29.22,170.155.142.201,1433,3306,UDP,6666,24184,zgrab/0.x,https://app.company.in/manager/html?id=27303,False,0,benign
2025-10-10 13:46:11,191.146.252.207,115.244.246.235,33650,1433,TCP,57566,236477,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/phpmyadmin?id=398585,False,0,benign
2025-10-10 13:46:25,224.5.217.174,212.56.139.9,36010,22,UDP,2730,4207,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/.env?id=407450,False,0,benign
2025-10-10 14:37:40,132.63.207.4,34.161.33.236,54058,21,UDP,89463,141409,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/dashboard?id=761658,True,0,benign
2025-10-10 14:52:49,109.176.125.190,95.144.131.159,27023,53,TCP,11739,27633,curl/8.4.0,https://api.service.io/api/v1/users?id=639326,False,0,benign
2025-10-10 15:13:51,44.115.89.20,208.165.67.95,55122,443,TCP,11789,35031,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/manager/html?id=245548,False,0,benign
2025-10-10 15:30:46,94.68.180.244,100.110.251.67,28422,445,TCP,130156,199624,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/login?id=919947,False,0,benign
2025-10-10 16:01:33,14.216.253.98,244.136.137.92,8372,22,TCP,27117,61300,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/backup.sql?id=584741,False,0,benign
2025-10-10 16:20:42,234.127.60.75,242.209.107.62,62171,3389,TCP,3642,2164,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/dashboard?id=811208,False,0,benign
2025-10-10 16:34:17,77.247.150.68,212.173.139.249,23752,36832,UDP,163577,20115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/test.php?id=327558,False,0,benign
2025-10-10 16:42:48,55.1.201.56,48.1.170.7,17351,22,TCP,48081,21173,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/phpmyadmin?id=525432,False,0,benign
2025-10-10 16:58:23,237.156.18.240,45.213.168.227,42187,47297,TCP,3058,2931,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/phpmyadmin?id=398485,True,0,benign
2025-10-10 17:19:47,2.235.168.77,238.240.66.136,36025,80,TCP,8102,33680,python-requests/2.31.0,https://webmail.corp/phpmyadmin?id=83361,False,0,benign
2025-10-10 17:29:32,228.95.205.91,81.138.47.178,37151,443,UDP,17165,67060,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://internal.bank.local/api/v1/users?id=92562,True,0,benign
2025-10-10 17:39:58,3.51.220.126,243.139.80.189,3306,21,UDP,1113034,4297246,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://internal.bank.local/.env?id=840405,False,0,benign
2025-10-10 17:51:59,51.43.78.106,226.218.206.6,3483,21,TCP,1711,5845,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/config.php?id=275749,False,0,benign
2025-10-10 18:06:02,32.249.3.40,61.209.216.208,53196,80,TCP,16356,46445,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/shell?id=130824,False,0,benign
2025-10-10 18:11:55,197.128.115.121,95.12.200.55,44701,21,UDP,179706,85632,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/.env?id=104259,True,0,benign
2025-10-10 18:14:34,102.191.153.94,119.222.156.68,30280,1433,TCP,73023,33744,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/?id=545174,False,0,benign
2025-10-10 18:17:11,110.93.137.28,139.88.146.51,16708,1433,TCP,17361,57838,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/backup.sql?id=963871,False,0,benign
2025-10-10 18:45:34,254.224.224.42,178.184.23.15,51439,21,TCP,17428,34231,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/admin?id=535191,False,0,benign
2025-10-10 19:06:22,36.181.222.2,246.246.203.206,57834,445,UDP,3465,7766,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/owa/auth/logon.aspx?id=986309,False,0,benign
2025-10-10 19:19:29,73.20.68.102,123.253.239.175,46954,443,TCP,32516,106909,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/manager/html?id=462841,False,0,benign
2025-10-10 19:40:30,171.136.60.108,90.42.107.101,36586,21,TCP,16256,49756,python-urllib/3.9,https://webmail.corp/login?id=408039,True,0,benign
2025-10-10 19:52:17,126.253.65.84,50.219.170.6,38103,3306,TCP,4823,16581,curl/8.4.0,https://internal.bank.local/test.php?id=24091,False,0,benign
2025-10-10 21:05:58,176.121.26.174,110.243.31.123,3140,3389,TCP,3387,7433,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/test.php?id=370731,False,0,benign
2025-10-10 21:27:40,153.4.222.123,123.23.10.135,65294,21,ICMP,7452,11174,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://webmail.corp/api/v1/users?id=339951,False,0,benign
2025-10-10 22:10:01,75.144.248.22,17.100.110.194,80,80,TCP,111043,214578,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/backup.sql?id=445291,False,0,benign
2025-10-10 22:12:59,195.219.126.159,218.157.9.37,54794,1433,TCP,17015,30585,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/api/v1/users?id=541778,False,0,benign
2025-10-10 22:38:51,181.52.92.49,142.1.46.179,7024,3306,TCP,32545,127329,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://portal.example.org/login?id=482854,False,0,benign
2025-10-10 22:40:21,255.76.117.31,98.180.60.31,19000,1433,TCP,9712,13558,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://app.company.in/api/v1/users?id=276430,False,0,benign
2025-10-10 22:47:44,34.205.19.71,166.89.153.108,52119,3306,UDP,8634,18755,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/shell?id=999167,False,0,benign
2025-10-10 22:49:51,254.98.74.110,231.134.20.64,11351,25,UDP,4536,5931,curl/8.4.0,https://internal.bank.local/admin?id=77074,False,0,benign
2025-10-10 23:02:47,5.102.46.222,18.54.79.142,26953,22,TCP,11712,21577,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/phpmyadmin?id=513675,False,0,benign
2025-10-10 23:03:05,14.194.208.135,119.48.134.112,5456,445,TCP,5602,18539,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://internal.bank.local/.env?id=846927,False,0,benign
2025-10-10 23:04:13,79.118.113.87,235.182.178.25,37818,1433,TCP,103999,77887,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/.env?id=146554,False,0,benign
2025-10-10 23:19:39,110.26.155.29,208.96.118.145,6868,80,TCP,26786,56428,curl/8.4.0,https://app.company.in/test.php?id=963224,False,0,benign
2025-10-10 23:31:35,69.186.143.242,209.30.188.155,18898,22,TCP,24025,50283,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/admin?id=182683,False,0,benign
2025-10-10 23:47:08,230.24.93.11,111.129.78.56,19091,25,UDP,125868,392975,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/dashboard?id=887577,False,0,benign
2025-10-10 23:50:57,1.26.164.55,203.219.26.204,41652,17820,TCP,67074,45290,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/shell?id=467909,True,0,benign
